,PV production,Consumption,Net demand,Hydrogen_storage
2022-01-19 12:00:00,764.26,366.92,-397.34,1365.0
2022-01-19 13:00:00,748.7199999999999,289.57,-459.1499999999999,1365.0
2022-01-19 14:00:00,486.28999999999996,294.63,-191.65999999999997,1365.0
2022-01-19 15:00:00,823.34,171.69,-651.6500000000001,0.0
2022-01-19 16:00:00,37.66,271.17,233.51000000000002,0.0
2022-01-19 17:00:00,0.0,346.31,346.31,1365.0
2022-01-19 18:00:00,0.0,442.58,442.58,0.0
2022-01-19 19:00:00,0.0,471.3,471.3,0.0
2022-01-19 20:00:00,0.0,439.46,439.46,0.0
2022-01-19 21:00:00,0.0,368.03,368.03,1365.0
2022-01-19 22:00:00,0.0,297.18,297.18,2730.0
2022-01-19 23:00:00,0.0,230.74,230.74,630.0
2022-01-20 00:00:00,0.0,188.75,188.75,0.0
2022-01-20 01:00:00,0.0,173.36,173.36,0.0
2022-01-20 02:00:00,0.0,163.56,163.56,0.0
2022-01-20 03:00:00,0.0,165.89,165.89,0.0
2022-01-20 04:00:00,0.0,176.99,176.99,1365.0
2022-01-20 05:00:00,0.0,196.88,196.88,0.0
2022-01-20 06:00:00,0.0,253.44,253.44,0.0
2022-01-20 07:00:00,0.0,322.77,322.77,0.0
2022-01-20 08:00:00,577.85,320.32,-257.53000000000003,0.0
2022-01-20 09:00:00,329.63,299.73,-29.899999999999977,1365.0
2022-01-20 10:00:00,436.45,292.88,-143.57,2730.0
2022-01-20 11:00:00,521.0799999999999,289.94,-231.13999999999993,630.0
2022-01-20 12:00:00,438.76,305.7,-133.06,1995.0
2022-01-20 13:00:00,1394.26,154.42,-1239.84,0.0
2022-01-20 14:00:00,1628.48,72.71,-1555.77,0.0
2022-01-20 15:00:00,1285.8999999999999,106.91,-1178.9899999999998,1365.0
2022-01-20 16:00:00,412.72,230.85,-181.87000000000003,0.0
2022-01-20 17:00:00,0.0,340.49,340.49,1365.0
2022-01-20 18:00:00,0.0,428.54,428.54,2730.0
2022-01-20 19:00:00,0.0,457.0,457.0,630.0
2022-01-20 20:00:00,0.0,425.2,425.2,0.0
2022-01-20 21:00:00,0.0,361.68,361.68,0.0
2022-01-20 22:00:00,0.0,300.05,300.05,1365.0
2022-01-20 23:00:00,0.0,245.29,245.29,1365.0
2022-01-21 00:00:00,0.0,207.54,207.54,0.0
2022-01-21 01:00:00,0.0,184.47,184.47,1365.0
2022-01-21 02:00:00,0.0,170.88,170.88,1365.0
2022-01-21 03:00:00,0.0,168.89,168.89,2730.0
2022-01-21 04:00:00,0.0,176.91,176.91,4095.0
2022-01-21 05:00:00,0.0,185.69,185.69,5460.0
2022-01-21 06:00:00,0.0,208.23,208.23,3360.0
2022-01-21 07:00:00,0.0,283.48,283.48,1260.0
2022-01-21 08:00:00,515.76,523.54,7.779999999999973,0.0
2022-01-21 09:00:00,1003.3100000000001,480.68,-522.6300000000001,1365.0
2022-01-21 10:00:00,1695.12,304.26,-1390.86,2730.0
2022-01-21 11:00:00,4269.860000000001,210.46,-4059.4000000000005,630.0
2022-01-21 12:00:00,3971.0999999999995,43.05,-3928.0499999999993,630.0
2022-01-21 13:00:00,3619.98,94.93,-3525.05,0.0
2022-01-21 14:00:00,3276.84,41.55,-3235.29,0.0
2022-01-21 15:00:00,2162.51,13.13,-2149.38,1365.0
2022-01-21 16:00:00,538.51,236.79,-301.72,2730.0
2022-01-21 17:00:00,0.0,361.77,361.77,630.0
2022-01-21 18:00:00,0.0,431.81,431.81,0.0
2022-01-21 19:00:00,0.0,452.05,452.05,1365.0
2022-01-21 20:00:00,0.0,422.73,422.73,1365.0
2022-01-21 21:00:00,0.0,358.1,358.1,1365.0
2022-01-21 22:00:00,0.0,308.61,308.61,1365.0
2022-01-21 23:00:00,0.0,255.35,255.35,0.0
2022-01-22 00:00:00,0.0,221.35,221.35,0.0
2022-01-22 01:00:00,0.0,198.94,198.94,0.0
2022-01-22 02:00:00,0.0,180.48,180.48,0.0
2022-01-22 03:00:00,0.0,174.4,174.4,0.0
2022-01-22 04:00:00,0.0,178.75,178.75,0.0
2022-01-22 05:00:00,0.0,183.16,183.16,0.0
2022-01-22 06:00:00,0.0,195.08,195.08,0.0
2022-01-22 07:00:00,0.0,243.45,243.45,0.0
2022-01-22 08:00:00,339.71000000000004,341.62,1.9099999999999682,0.0
2022-01-22 09:00:00,2316.72,99.22,-2217.5,0.0
2022-01-22 10:00:00,1265.6000000000001,344.93,-920.6700000000001,0.0
2022-01-22 11:00:00,850.01,684.86,-165.14999999999998,1365.0
2022-01-22 12:00:00,928.6899999999999,468.91,-459.7799999999999,0.0
2022-01-22 13:00:00,531.51,638.16,106.64999999999998,0.0
2022-01-22 14:00:00,1075.3400000000001,529.3,-546.0400000000002,1365.0
2022-01-22 15:00:00,483.48999999999995,428.98,-54.509999999999934,2730.0
2022-01-22 16:00:00,93.66000000000001,309.38,215.71999999999997,2730.0
2022-01-22 17:00:00,0.0,371.13,371.13,4095.0
2022-01-22 18:00:00,0.0,444.13,444.13,1995.0
2022-01-22 19:00:00,0.0,464.87,464.87,3360.0
2022-01-22 20:00:00,0.0,438.52,438.52,3360.0
2022-01-22 21:00:00,0.0,362.85,362.85,4725.0
2022-01-22 22:00:00,0.0,301.44,301.44,6090.0
2022-01-22 23:00:00,0.0,241.28,241.28,7455.0
2022-01-23 00:00:00,0.0,194.88,194.88,5355.0
2022-01-23 01:00:00,0.0,172.88,172.88,3255.0
2022-01-23 02:00:00,0.0,162.51,162.51,3255.0
2022-01-23 03:00:00,0.0,164.28,164.28,1155.0
2022-01-23 04:00:00,0.0,174.28,174.28,0.0
2022-01-23 05:00:00,0.0,195.54,195.54,0.0
2022-01-23 06:00:00,0.0,253.24,253.24,1365.0
2022-01-23 07:00:00,0.0,317.9,317.9,1365.0
2022-01-23 08:00:00,792.82,339.49,-453.33000000000004,0.0
2022-01-23 09:00:00,467.53000000000003,534.87,67.33999999999997,1365.0
2022-01-23 10:00:00,3622.0800000000004,255.38,-3366.7000000000003,0.0
2022-01-23 11:00:00,417.69,662.34,244.65000000000003,0.0
2022-01-23 12:00:00,1708.42,429.95,-1278.47,1365.0
2022-01-23 13:00:00,314.23,581.28,267.04999999999995,2730.0
2022-01-23 14:00:00,803.11,443.73,-359.38,630.0
2022-01-23 15:00:00,1391.04,343.73,-1047.31,1995.0
2022-01-23 16:00:00,876.0500000000001,370.53,-505.5200000000001,0.0
2022-01-23 17:00:00,0.0,352.19,352.19,0.0
2022-01-23 18:00:00,0.0,448.4,448.4,0.0
2022-01-23 19:00:00,0.0,470.78,470.78,1365.0
2022-01-23 20:00:00,0.0,439.52,439.52,1365.0
2022-01-23 21:00:00,0.0,358.41,358.41,1365.0
2022-01-23 22:00:00,0.0,285.53,285.53,2730.0
2022-01-23 23:00:00,0.0,227.74,227.74,2730.0
2022-01-24 00:00:00,0.0,189.07,189.07,630.0
2022-01-24 01:00:00,0.0,170.95,170.95,0.0
2022-01-24 02:00:00,0.0,161.88,161.88,0.0
2022-01-24 03:00:00,0.0,164.17,164.17,1365.0
2022-01-24 04:00:00,0.0,173.59,173.59,1365.0
2022-01-24 05:00:00,0.0,193.92,193.92,1365.0
2022-01-24 06:00:00,0.0,250.87,250.87,1365.0
2022-01-24 07:00:00,0.0,311.94,311.94,2730.0
2022-01-24 08:00:00,115.00999999999999,382.13,267.12,4095.0
2022-01-24 09:00:00,513.66,501.56,-12.099999999999966,1995.0
2022-01-24 10:00:00,454.44,418.3,-36.139999999999986,0.0
2022-01-24 11:00:00,510.30000000000007,594.92,84.61999999999989,0.0
2022-01-24 12:00:00,704.9,541.43,-163.47000000000003,1365.0
2022-01-24 13:00:00,687.82,486.65,-201.17000000000007,1365.0
2022-01-24 14:00:00,633.5,434.04,-199.45999999999998,1365.0
2022-01-24 15:00:00,194.39,352.55,158.16000000000003,1365.0
2022-01-24 16:00:00,130.83,255.72,124.88999999999999,1365.0
2022-01-24 17:00:00,0.0,338.33,338.33,1365.0
2022-01-24 18:00:00,0.0,428.02,428.02,0.0
2022-01-24 19:00:00,0.0,459.27,459.27,0.0
2022-01-24 20:00:00,0.0,431.44,431.44,1365.0
2022-01-24 21:00:00,0.0,359.59,359.59,0.0
2022-01-24 22:00:00,0.0,292.24,292.24,0.0
2022-01-24 23:00:00,0.0,228.24,228.24,0.0
2022-01-25 00:00:00,0.0,190.42,190.42,0.0
2022-01-25 01:00:00,0.0,174.02,174.02,1365.0
2022-01-25 02:00:00,0.0,164.38,164.38,1365.0
2022-01-25 03:00:00,0.0,162.86,162.86,2730.0
2022-01-25 04:00:00,0.0,171.71,171.71,4095.0
2022-01-25 05:00:00,0.0,193.73,193.73,5460.0
2022-01-25 06:00:00,0.0,246.67,246.67,6825.0
2022-01-25 07:00:00,0.0,300.26,300.26,6825.0
2022-01-25 08:00:00,8.33,403.18,394.85,6825.0
2022-01-25 09:00:00,359.52,405.8,46.28000000000003,6825.0
2022-01-25 10:00:00,430.78,388.91,-41.86999999999995,4725.0
2022-01-25 11:00:00,1034.46,327.55,-706.9100000000001,2625.0
2022-01-25 12:00:00,413.34999999999997,459.16,45.81000000000006,525.0
2022-01-25 13:00:00,1001.4200000000001,389.85,-611.57,525.0
2022-01-25 14:00:00,353.35999999999996,326.35,-27.009999999999934,525.0
2022-01-25 15:00:00,472.84999999999997,349.6,-123.24999999999994,525.0
2022-01-25 16:00:00,159.39,253.25,93.86000000000001,0.0
2022-01-25 17:00:00,0.0,333.64,333.64,0.0
2022-01-25 18:00:00,0.0,430.9,430.9,1365.0
2022-01-25 19:00:00,0.0,464.63,464.63,0.0
2022-01-25 20:00:00,0.0,440.26,440.26,0.0
2022-01-25 21:00:00,0.0,367.02,367.02,0.0
2022-01-25 22:00:00,0.0,297.61,297.61,1365.0
2022-01-25 23:00:00,0.0,235.73,235.73,0.0
2022-01-26 00:00:00,0.0,195.14,195.14,0.0
2022-01-26 01:00:00,0.0,176.31,176.31,1365.0
2022-01-26 02:00:00,0.0,166.46,166.46,1365.0
2022-01-26 03:00:00,0.0,166.17,166.17,1365.0
2022-01-26 04:00:00,0.0,176.45,176.45,0.0
2022-01-26 05:00:00,0.0,196.36,196.36,0.0
2022-01-26 06:00:00,0.0,259.0,259.0,0.0
2022-01-26 07:00:00,0.0,320.14,320.14,0.0
2022-01-26 08:00:00,266.84,369.77,102.93,0.0
2022-01-26 09:00:00,475.78999999999996,537.21,61.42000000000007,0.0
2022-01-26 10:00:00,263.2,520.4,257.2,0.0
2022-01-26 11:00:00,870.66,481.35,-389.30999999999995,0.0
2022-01-26 12:00:00,543.62,468.13,-75.49000000000001,0.0
2022-01-26 13:00:00,352.73,538.39,185.65999999999997,1365.0
2022-01-26 14:00:00,385.77,462.19,76.42000000000002,1365.0
2022-01-26 15:00:00,401.52,437.8,36.28000000000003,0.0
2022-01-26 16:00:00,171.36,510.35,338.99,0.0
2022-01-26 17:00:00,0.0,374.51,374.51,0.0
2022-01-26 18:00:00,0.0,435.37,435.37,0.0
2022-01-26 19:00:00,0.0,464.69,464.69,1365.0
2022-01-26 20:00:00,0.0,435.08,435.08,0.0
2022-01-26 21:00:00,0.0,364.17,364.17,0.0
2022-01-26 22:00:00,0.0,292.32,292.32,0.0
2022-01-26 23:00:00,0.0,227.83,227.83,0.0
2022-01-27 00:00:00,0.0,188.72,188.72,1365.0
2022-01-27 01:00:00,0.0,173.69,173.69,2730.0
2022-01-27 02:00:00,0.0,163.85,163.85,2730.0
2022-01-27 03:00:00,0.0,165.93,165.93,630.0
2022-01-27 04:00:00,0.0,176.79,176.79,1995.0
2022-01-27 05:00:00,0.0,196.84,196.84,3360.0
2022-01-27 06:00:00,0.0,255.11,255.11,1260.0
2022-01-27 07:00:00,0.0,321.59,321.59,0.0
2022-01-27 08:00:00,1011.22,218.62,-792.6,0.0
2022-01-27 09:00:00,1186.5,173.21,-1013.29,0.0
2022-01-27 10:00:00,1188.04,178.79,-1009.25,0.0
2022-01-27 11:00:00,739.13,280.45,-458.68,0.0
2022-01-27 12:00:00,2572.36,49.05,-2523.31,0.0
2022-01-27 13:00:00,853.37,225.6,-627.77,0.0
2022-01-27 14:00:00,802.48,214.7,-587.78,0.0
2022-01-27 15:00:00,176.12,340.93,164.81,0.0
2022-01-27 16:00:00,576.52,200.97,-375.54999999999995,1365.0
2022-01-27 17:00:00,0.0,327.63,327.63,0.0
2022-01-27 18:00:00,0.0,420.11,420.11,0.0
2022-01-27 19:00:00,0.0,454.96,454.96,0.0
2022-01-27 20:00:00,0.0,426.14,426.14,0.0
2022-01-27 21:00:00,0.0,359.88,359.88,0.0
2022-01-27 22:00:00,0.0,297.8,297.8,1365.0
2022-01-27 23:00:00,0.0,242.78,242.78,1365.0
2022-01-28 00:00:00,0.0,206.25,206.25,0.0
2022-01-28 01:00:00,0.0,184.29,184.29,0.0
2022-01-28 02:00:00,0.0,170.47,170.47,0.0
2022-01-28 03:00:00,0.0,168.28,168.28,1365.0
2022-01-28 04:00:00,0.0,174.99,174.99,0.0
2022-01-28 05:00:00,0.0,183.67,183.67,0.0
2022-01-28 06:00:00,0.0,204.81,204.81,1365.0
2022-01-28 07:00:00,0.0,278.16,278.16,1365.0
2022-01-28 08:00:00,215.53,581.03,365.5,0.0
2022-01-28 09:00:00,264.39000000000004,674.61,410.21999999999997,0.0
2022-01-28 10:00:00,1425.6899999999998,515.03,-910.6599999999999,0.0
2022-01-28 11:00:00,3050.25,386.15,-2664.1,1365.0
2022-01-28 12:00:00,2312.73,431.33,-1881.4,2730.0
2022-01-28 13:00:00,1582.77,493.81,-1088.96,630.0
2022-01-28 14:00:00,1737.47,403.65,-1333.8200000000002,630.0
2022-01-28 15:00:00,2691.85,299.45,-2392.4,630.0
2022-01-28 16:00:00,474.25,244.93,-229.32,630.0
2022-01-28 17:00:00,0.0,351.44,351.44,1995.0
2022-01-28 18:00:00,0.0,425.53,425.53,1995.0
2022-01-28 19:00:00,0.0,447.42,447.42,1995.0
2022-01-28 20:00:00,0.0,417.83,417.83,1995.0
2022-01-28 21:00:00,0.0,353.33,353.33,0.0
2022-01-28 22:00:00,0.0,306.68,306.68,0.0
2022-01-28 23:00:00,0.0,254.11,254.11,1365.0
2022-01-29 00:00:00,0.0,218.85,218.85,1365.0
2022-01-29 01:00:00,0.0,197.38,197.38,2730.0
2022-01-29 02:00:00,0.0,178.51,178.51,630.0
2022-01-29 03:00:00,0.0,172.48,172.48,0.0
2022-01-29 04:00:00,0.0,177.5,177.5,0.0
2022-01-29 05:00:00,0.0,182.97,182.97,1365.0
2022-01-29 06:00:00,0.0,194.73,194.73,0.0
2022-01-29 07:00:00,0.0,243.14,243.14,1365.0
2022-01-29 08:00:00,169.12,336.35,167.23000000000002,1365.0
2022-01-29 09:00:00,2277.52,112.68,-2164.84,1365.0
2022-01-29 10:00:00,1461.6000000000001,331.99,-1129.6100000000001,1365.0
2022-01-29 11:00:00,4467.96,88.16,-4379.8,2730.0
2022-01-29 12:00:00,3577.0,87.89,-3489.11,2730.0
2022-01-29 13:00:00,138.04,503.06,365.02,2730.0
2022-01-29 14:00:00,251.51,379.91,128.40000000000003,2730.0
2022-01-29 15:00:00,49.49,346.74,297.25,2730.0
2022-01-29 16:00:00,457.23999999999995,253.21,-204.02999999999994,630.0
2022-01-29 17:00:00,0.0,359.68,359.68,0.0
2022-01-29 18:00:00,0.0,442.47,442.47,1365.0
2022-01-29 19:00:00,0.0,470.05,470.05,0.0
2022-01-29 20:00:00,0.0,440.6,440.6,0.0
2022-01-29 21:00:00,0.0,361.72,361.72,0.0
2022-01-29 22:00:00,0.0,298.9,298.9,1365.0
2022-01-29 23:00:00,0.0,237.25,237.25,1365.0
2022-01-30 00:00:00,0.0,194.49,194.49,2730.0
2022-01-30 01:00:00,0.0,172.95,172.95,630.0
2022-01-30 02:00:00,0.0,162.55,162.55,630.0
2022-01-30 03:00:00,0.0,163.87,163.87,630.0
2022-01-30 04:00:00,0.0,175.15,175.15,0.0
2022-01-30 05:00:00,0.0,197.37,197.37,1365.0
2022-01-30 06:00:00,0.0,258.39,258.39,0.0
2022-01-30 07:00:00,0.0,322.28,322.28,0.0
2022-01-30 08:00:00,381.99,298.54,-83.44999999999999,1365.0
2022-01-30 09:00:00,617.26,303.38,-313.88,2730.0
2022-01-30 10:00:00,563.29,295.97,-267.31999999999994,4095.0
2022-01-30 11:00:00,1491.5600000000002,196.4,-1295.16,5460.0
2022-01-30 12:00:00,744.87,269.8,-475.07,5460.0
2022-01-30 13:00:00,1653.96,114.2,-1539.76,6825.0
2022-01-30 14:00:00,1327.2,108.85,-1218.3500000000001,6825.0
2022-01-30 15:00:00,2747.01,30.39,-2716.6200000000003,8190.0
2022-01-30 16:00:00,81.62,267.72,186.10000000000002,9555.0
2022-01-30 17:00:00,0.0,342.2,342.2,10920.0
2022-01-30 18:00:00,0.0,446.53,446.53,8820.0
2022-01-30 19:00:00,0.0,476.92,476.92,8820.0
2022-01-30 20:00:00,0.0,447.04,447.04,10185.0
2022-01-30 21:00:00,0.0,361.6,361.6,8085.0
2022-01-30 22:00:00,0.0,286.79,286.79,5985.0
2022-01-30 23:00:00,0.0,227.04,227.04,3885.0
2022-01-31 00:00:00,0.0,189.12,189.12,1785.0
2022-01-31 01:00:00,0.0,171.03,171.03,3150.0
2022-01-31 02:00:00,0.0,162.7,162.7,3150.0
2022-01-31 03:00:00,0.0,164.82,164.82,4515.0
2022-01-31 04:00:00,0.0,175.01,175.01,5880.0
2022-01-31 05:00:00,0.0,197.31,197.31,5880.0
2022-01-31 06:00:00,0.0,257.57,257.57,5880.0
2022-01-31 07:00:00,0.0,318.61,318.61,3780.0
2022-01-31 08:00:00,1553.23,187.74,-1365.49,3780.0
2022-01-31 09:00:00,1303.61,207.46,-1096.1499999999999,3780.0
2022-01-31 10:00:00,1298.8500000000001,140.28,-1158.5700000000002,5145.0
2022-01-31 11:00:00,3190.3199999999997,44.14,-3146.18,5145.0
2022-01-31 12:00:00,2927.96,91.46,-2836.5,6510.0
2022-01-31 13:00:00,3996.9300000000003,62.07,-3934.86,4410.0
2022-01-31 14:00:00,1286.6000000000001,180.18,-1106.42,5775.0
2022-01-31 15:00:00,679.56,168.79,-510.77,7140.0
2022-01-31 16:00:00,641.27,181.73,-459.53999999999996,5040.0
2022-01-31 17:00:00,0.0,330.51,330.51,6405.0
2022-01-31 18:00:00,0.0,428.37,428.37,4305.0
2022-01-31 19:00:00,0.0,461.64,461.64,4305.0
2022-01-31 20:00:00,0.0,435.7,435.7,2205.0
2022-01-31 21:00:00,0.0,363.06,363.06,105.0
2022-01-31 22:00:00,0.0,293.12,293.12,1470.0
2022-01-31 23:00:00,0.0,228.31,228.31,1470.0
2022-02-01 00:00:00,0.0,189.98,189.98,0.0
2022-02-01 01:00:00,0.0,173.2,173.2,1365.0
2022-02-01 02:00:00,0.0,163.83,163.83,0.0
2022-02-01 03:00:00,0.0,162.55,162.55,0.0
2022-02-01 04:00:00,0.0,172.05,172.05,1365.0
2022-02-01 05:00:00,0.0,194.63,194.63,0.0
2022-02-01 06:00:00,0.0,250.21,250.21,1365.0
2022-02-01 07:00:00,0.0,304.45,304.45,1365.0
2022-02-01 08:00:00,1161.1599999999999,204.97,-956.1899999999998,0.0
2022-02-01 09:00:00,2095.8700000000003,14.68,-2081.1900000000005,0.0
2022-02-01 10:00:00,3927.0699999999997,59.83,-3867.24,0.0
2022-02-01 11:00:00,4793.88,62.53,-4731.35,1365.0
2022-02-01 12:00:00,4885.650000000001,107.17,-4778.4800000000005,1365.0
2022-02-01 13:00:00,3054.17,149.9,-2904.27,0.0
2022-02-01 14:00:00,2054.4300000000003,66.29,-1988.1400000000003,1365.0
2022-02-01 15:00:00,875.84,168.09,-707.75,0.0
2022-02-01 16:00:00,0.0,274.51,274.51,0.0
2022-02-01 17:00:00,0.0,322.66,322.66,1365.0
2022-02-01 18:00:00,0.0,425.68,425.68,1365.0
2022-02-01 19:00:00,0.0,464.85,464.85,0.0
2022-02-01 20:00:00,0.0,440.69,440.69,0.0
2022-02-01 21:00:00,0.0,367.53,367.53,1365.0
2022-02-01 22:00:00,0.0,296.37,296.37,1365.0
2022-02-01 23:00:00,0.0,233.96,233.96,2730.0
2022-02-02 00:00:00,0.0,192.97,192.97,630.0
2022-02-02 01:00:00,0.0,174.8,174.8,1995.0
2022-02-02 02:00:00,0.0,165.15,165.15,0.0
2022-02-02 03:00:00,0.0,164.66,164.66,1365.0
2022-02-02 04:00:00,0.0,174.3,174.3,1365.0
2022-02-02 05:00:00,0.0,196.42,196.42,0.0
2022-02-02 06:00:00,0.0,261.14,261.14,0.0
2022-02-02 07:00:00,0.0,321.22,321.22,0.0
2022-02-02 08:00:00,198.24,301.34,103.09999999999997,1365.0
2022-02-02 09:00:00,1347.5,196.51,-1150.99,1365.0
2022-02-02 10:00:00,1052.5900000000001,275.37,-777.2200000000001,0.0
2022-02-02 11:00:00,1336.0900000000001,201.26,-1134.8300000000002,0.0
2022-02-02 12:00:00,1058.47,215.92,-842.5500000000001,0.0
2022-02-02 13:00:00,721.6999999999999,234.95,-486.74999999999994,0.0
2022-02-02 14:00:00,314.44,205.17,-109.27000000000001,0.0
2022-02-02 15:00:00,463.33,239.74,-223.58999999999997,0.0
2022-02-02 16:00:00,266.07,221.97,-44.099999999999994,0.0
2022-02-02 17:00:00,0.0,325.8,325.8,0.0
2022-02-02 18:00:00,0.0,429.82,429.82,0.0
2022-02-02 19:00:00,0.0,463.27,463.27,1365.0
2022-02-02 20:00:00,0.0,435.1,435.1,1365.0
2022-02-02 21:00:00,0.0,362.07,362.07,2730.0
2022-02-02 22:00:00,0.0,288.54,288.54,630.0
2022-02-02 23:00:00,0.0,225.25,225.25,0.0
2022-02-03 00:00:00,0.0,188.19,188.19,1365.0
2022-02-03 01:00:00,0.0,173.7,173.7,0.0
2022-02-03 02:00:00,0.0,163.98,163.98,1365.0
2022-02-03 03:00:00,0.0,165.83,165.83,0.0
2022-02-03 04:00:00,0.0,176.47,176.47,0.0
2022-02-03 05:00:00,0.0,198.77,198.77,0.0
2022-02-03 06:00:00,0.0,259.65,259.65,0.0
2022-02-03 07:00:00,0.0,326.17,326.17,1365.0
2022-02-03 08:00:00,280.98,345.13,64.14999999999998,1365.0
2022-02-03 09:00:00,207.26999999999998,373.81,166.54000000000002,0.0
2022-02-03 10:00:00,253.68,379.16,125.48000000000002,0.0
2022-02-03 11:00:00,350.56,379.13,28.569999999999993,0.0
2022-02-03 12:00:00,910.0699999999999,295.66,-614.4099999999999,0.0
2022-02-03 13:00:00,146.01999999999998,426.82,280.8,1365.0
2022-02-03 14:00:00,1538.53,243.78,-1294.75,1365.0
2022-02-03 15:00:00,2425.92,117.06,-2308.86,1365.0
2022-02-03 16:00:00,143.71,264.72,121.01000000000002,1365.0
2022-02-03 17:00:00,0.0,318.74,318.74,0.0
2022-02-03 18:00:00,0.0,416.19,416.19,1365.0
2022-02-03 19:00:00,0.0,455.92,455.92,0.0
2022-02-03 20:00:00,0.0,429.97,429.97,0.0
2022-02-03 21:00:00,0.0,362.59,362.59,0.0
2022-02-03 22:00:00,0.0,298.36,298.36,0.0
2022-02-03 23:00:00,0.0,241.9,241.9,1365.0
2022-02-04 00:00:00,0.0,204.98,204.98,0.0
2022-02-04 01:00:00,0.0,182.88,182.88,0.0
2022-02-04 02:00:00,0.0,169.16,169.16,1365.0
2022-02-04 03:00:00,0.0,167.21,167.21,1365.0
2022-02-04 04:00:00,0.0,174.26,174.26,0.0
2022-02-04 05:00:00,0.0,183.4,183.4,0.0
2022-02-04 06:00:00,0.0,206.47,206.47,1365.0
2022-02-04 07:00:00,0.0,282.18,282.18,0.0
2022-02-04 08:00:00,1249.5,307.04,-942.46,0.0
2022-02-04 09:00:00,1361.29,331.55,-1029.74,1365.0
2022-02-04 10:00:00,4032.21,135.32,-3896.89,2730.0
2022-02-04 11:00:00,2523.08,170.81,-2352.27,2730.0
2022-02-04 12:00:00,833.21,429.62,-403.59000000000003,4095.0
2022-02-04 13:00:00,876.89,496.81,-380.08,4095.0
2022-02-04 14:00:00,243.25,463.02,219.76999999999998,1995.0
2022-02-04 15:00:00,339.43,411.56,72.13,3360.0
2022-02-04 16:00:00,97.93,302.76,204.82999999999998,4725.0
2022-02-04 17:00:00,0.0,342.59,342.59,2625.0
2022-02-04 18:00:00,0.0,421.21,421.21,3990.0
2022-02-04 19:00:00,0.0,448.12,448.12,1890.0
2022-02-04 20:00:00,0.0,416.63,416.63,0.0
2022-02-04 21:00:00,0.0,351.73,351.73,0.0
2022-02-04 22:00:00,0.0,302.04,302.04,1365.0
2022-02-04 23:00:00,0.0,249.47,249.47,0.0
2022-02-05 00:00:00,0.0,213.0,213.0,1365.0
2022-02-05 01:00:00,0.0,192.88,192.88,1365.0
2022-02-05 02:00:00,0.0,174.47,174.47,0.0
2022-02-05 03:00:00,0.0,168.68,168.68,0.0
2022-02-05 04:00:00,0.0,174.78,174.78,1365.0
2022-02-05 05:00:00,0.0,180.79,180.79,0.0
2022-02-05 06:00:00,0.0,193.74,193.74,1365.0
2022-02-05 07:00:00,0.0,243.98,243.98,1365.0
2022-02-05 08:00:00,149.79999999999998,496.48,346.68000000000006,2730.0
2022-02-05 09:00:00,95.75999999999999,672.03,576.27,2730.0
2022-02-05 10:00:00,359.24,741.37,382.13,2730.0
2022-02-05 11:00:00,793.1,735.33,-57.76999999999998,2730.0
2022-02-05 12:00:00,1902.9500000000003,547.33,-1355.6200000000003,630.0
2022-02-05 13:00:00,357.28,668.09,310.81000000000006,0.0
2022-02-05 14:00:00,226.58999999999997,621.27,394.68,0.0
2022-02-05 15:00:00,253.89000000000001,563.88,309.99,0.0
2022-02-05 16:00:00,8.469999999999999,350.81,342.34000000000003,0.0
2022-02-05 17:00:00,0.0,344.86,344.86,0.0
2022-02-05 18:00:00,0.0,434.94,434.94,0.0
2022-02-05 19:00:00,0.0,468.77,468.77,0.0
2022-02-05 20:00:00,0.0,438.02,438.02,1365.0
2022-02-05 21:00:00,0.0,358.65,358.65,2730.0
2022-02-05 22:00:00,0.0,293.23,293.23,2730.0
2022-02-05 23:00:00,0.0,233.34,233.34,630.0
2022-02-06 00:00:00,0.0,193.81,193.81,630.0
2022-02-06 01:00:00,0.0,172.65,172.65,0.0
2022-02-06 02:00:00,0.0,162.51,162.51,1365.0
2022-02-06 03:00:00,0.0,163.98,163.98,0.0
2022-02-06 04:00:00,0.0,175.08,175.08,0.0
2022-02-06 05:00:00,0.0,198.66,198.66,0.0
2022-02-06 06:00:00,0.0,260.74,260.74,0.0
2022-02-06 07:00:00,0.0,323.85,323.85,0.0
2022-02-06 08:00:00,1318.87,222.03,-1096.84,0.0
2022-02-06 09:00:00,2387.0,137.81,-2249.19,1365.0
2022-02-06 10:00:00,827.0500000000001,443.3,-383.75000000000006,1365.0
2022-02-06 11:00:00,3771.88,357.42,-3414.46,0.0
2022-02-06 12:00:00,4786.67,327.67,-4459.0,0.0
2022-02-06 13:00:00,4500.09,301.88,-4198.21,0.0
2022-02-06 14:00:00,3946.39,269.18,-3677.21,0.0
2022-02-06 15:00:00,3112.5499999999997,258.68,-2853.87,1365.0
2022-02-06 16:00:00,1475.95,330.18,-1145.77,0.0
2022-02-06 17:00:00,0.0,406.58,406.58,1365.0
2022-02-06 18:00:00,0.0,441.1,441.1,0.0
2022-02-06 19:00:00,0.0,474.89,474.89,0.0
2022-02-06 20:00:00,0.0,445.73,445.73,0.0
2022-02-06 21:00:00,0.0,360.65,360.65,1365.0
2022-02-06 22:00:00,0.0,287.26,287.26,1365.0
2022-02-06 23:00:00,0.0,226.97,226.97,2730.0
2022-02-07 00:00:00,0.0,188.2,188.2,2730.0
