,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
2529,0,5.414627279359869,1.4405104479758273,-3.9741168313840416,0.0,0.0,27.66499999999994,0.0
2530,0,1.7349805284153228,1.3089405146181263,-0.42604001379719647,0.0,0.0,26.564999999999937,0.0
2531,0,4.304194722709187,0.992231987196384,-3.3119627355128025,0.0,0.0,25.464999999999936,0.0
2532,0,5.565691269270852,0.7323220173861246,-4.8333692518847275,0.0,0.0,26.179999999999936,0.0
2533,0,7.719479479303314,0.6929059336465045,-7.0265735456568095,-17.720716076686408,17.720716076686408,26.179999999999936,0.0
2534,0,2.8938888367009827,0.8882784739097649,-2.005610362791218,-21.585081717396456,21.585081717396456,26.894999999999936,0.0
2535,0,3.1869980411671226,1.2343380767060088,-1.9526599644611138,-16.006233736434687,16.006233736434687,27.609999999999935,0.0
2536,0,2.7546620230181964,1.6118672901674276,-1.1427947328507688,-15.947399960512348,15.947399960512348,28.324999999999935,0.0
2537,0,1.8770256777537024,1.901007045731904,0.023981367978201495,-15.04754970316752,15.04754970316752,29.039999999999935,0.0
2538,0,0.3624407018605328,2.0091611825642586,1.646720480703726,0.0,0.0,29.754999999999935,0.0
2539,0,0.002254685558623506,1.9005365806538106,1.8982818950951872,0.0,0.0,30.469999999999935,0.0
2540,0,0.0,1.6087653921148002,1.6087653921148002,0.0,0.0,31.184999999999935,0.0
2541,0,0.0,1.2185834159009106,1.2185834159009106,0.0,0.0,31.899999999999935,0.0
2542,0,0.0,0.8259674972052056,0.8259674972052056,0.0,0.0,32.61499999999994,0.0
2543,0,0.0,0.5009746104379441,0.5009746104379441,0.0,0.0,31.514999999999937,0.0
2544,0,0.0,3.6926613574846474e-05,3.6926613574846474e-05,0.0,0.0,32.22999999999994,0.12575244265797902
2545,0,0.0,0.00030915526012108524,0.00030915526012108524,0.0,0.0,31.12999999999994,0.0
2546,0,0.0,0.0020159085621255595,0.0020159085621255595,0.0,0.0,31.12999999999994,0.0
2547,0,0.0,0.010238078975329313,0.010238078975329313,0.0,0.0,31.84499999999994,0.607392648358922
2548,0,0.0,0.040497510254656754,0.040497510254656754,0.0,0.0,30.744999999999937,0.0
2549,0,0.01803748446898805,0.12477524883457876,0.10673776436559071,0.0,0.0,31.459999999999937,0.6547117813324532
2550,0,0.38555121724452174,0.2994961743651068,-0.08605504287941496,0.0,0.0,32.17499999999994,1.2067377643655908
